Contrato,Dirección Suministro,Uso,M3 Consumidos
9387692,LAS ERAS SN 4º-P,DOMESTICO,23
9387974,EJIDO MARTIRES SN,NO DOMESTICO,9
9389566,ANGEL RODRIGUEZ CAMPOS 8,DOMESTICO,2
9400656,SANTIAGO 65,DOMESTICO,29
9400741,BARRIONUEVO BAJO 73,DOMESTICO,0
9400755,BARRIONUEVO BAJO 75,DOMESTICO,44
9401350,TORO PINTAO 10,DOMESTICO,18
9403507,"VALLE DEL JERTE, DEL 55",DOMESTICO,87
9403537,PS.EXTREMADURA 13 LOCAL-D,COMERCIAL,36
9405619,CM.CAMINO JUAN RAMO SN,MUNICIPAL,0
9438206,BARRIONUEVO BAJO 65,DOMESTICO,28
9438334,LARGA ALTA 17,DOMESTICO,67
9448591,EJIDO MARTIRES SN,GARAJES,0
9449030,POLIG. CHARCA DEL HAMBRE 4 PARC. 5,DOMESTICO,43
9451892,BARRIONUEVO ALTO 73 1º,DOMESTICO,6
9482186,BARRIONUEVO BAJO 69,DOMESTICO,2
9482466,PS.EXTREMADURA 3 A,DOMESTICO,5
9487142,BARRIONUEVO BAJO 36,DOMESTICO,4
9487544,ANGEL RODRIGUEZ CAMPOS 10,DOMESTICO,31
9487843,LARGA BAJA 62,DOMESTICO,11
9488836,LOBO 72 COMUNIDAD,COMUNIDAD PROPIETARIOS,0
9490903,"SANTO, DEL 96",DOMESTICO,6
9493398,POLIG. CHARCA DEL HAMBRE 18 PARCELA,COMERCIAL,4
9501513,KINEA 6 1º-B,DOMESTICO,41
9501826,"PORTUGAL, TRAV. 1",DOMESTICO,0
9506928,BARRIONUEVO BAJO 81,DOMESTICO,28
9547381,NISA 7 1º-C,DOMESTICO,29
9547398,C/ MADRID 7,DOMESTICO,38
9548256,SAN BENITO 8,DOMESTICO,18
9548553,"VILLUERCAS, LAS 6 1º-C",DOMESTICO,9
9550514,POLIGONO LADO IMEDEXSA 7,COMERCIAL,5
9557493,MALVINAS 27,DOMESTICO,28
9591116,NUEVA 8 A,DOMESTICO,0
9591482,SOLANA 20 1º,DOMESTICO,23
9592465,AV.EJIDO DE ABAJO SN,INDUSTRIAL,24
9593681,CAMINO DE LAS BARCAS 100 PARCELA,GANADERO,132
9598717,BARRIONUEVO BAJO 77,DOMESTICO,25
9599292,POLIGONO LADO IMEDEXSA 1 A,INDUSTRIAL,4
9599371,"LLANOS, RONDA DE LOS 11",DOMESTICO,11
9632571,PAREDES 8 BAJO,DOMESTICO,26
9644397,EL MONTE SN -,NO DOMESTICO,0
9645322,KINEA 2 2º-D,DOMESTICO,14
9645623,CORTES 9,NO DOMESTICO,3
9646745,BARRIONUEVO BAJO 90,DOMESTICO,19
9647600,BARRIONUEVO BAJO 44,DOMESTICO,1
9648155,"CHARCA, RDA. 5 A",DOMESTICO,30
9662183,EJIDO SANTO SN,GARAJES,2
9702681,MALVINAS 108,DOMESTICO,41
9703154,MALVINAS 11,DOMESTICO,26
9726286,KINEA 4 1º-D,DOMESTICO,19
9747893,CAMINO DE LA CIUDADELA 11 2º,DOMESTICO,27
9754378,LARGA BAJA 34 1º-C,DOMESTICO,12
9762070,EL MONTE SN EMBARC.-RIEGO,MUNICIPAL,116
9762619,"HURDES, DE LAS 60",DOMESTICO,16
9769804,"CHARCA, RDA. 16-1-B",DOMESTICO,12
9807307,"SANTO, DEL 78 1º",DOMESTICO,16
9807318,"SANTO, DEL 78 2º",DOMESTICO,26
9807345,SANGUINO 55-1-DCH,DOMESTICO,20
9824001,POLIG. CHARCA DEL HAMBRE 78 A,DOMESTICO,39
9824435,PARRA 10,DOMESTICO,14
9856684,BARRIONUEVO BAJO 122,DOMESTICO,9
9861406,SANGUINO 18 2º-B,DOMESTICO,52
9884977,"SOLEDAD, RDA. 23 N-3",GARAJES,0
9885157,LISBOA 1,DOMESTICO,28
9886007,SANGUINO 85,DOMESTICO,7
9894511,"NUÑEZ DE BALBOA, TRVA 6 2º-B",DOMESTICO,8
9895107,"VERA, DE LA 4",DOMESTICO,27
9897134,SATURNINO MARTIN MORENO 5 A,DOMESTICO,14
9897137,AV.CONSTITUCION 25-A,DOMESTICO,11
9897138,BARRIONUEVO BAJO 53 A,DOMESTICO,18
9903847,LARGA BAJA 78,COMERCIAL,3
9904825,LOBO 72 2º C,OBRAS,24
9919829,AV.EJIDO DE ABAJO 187,DOMESTICO,29
9922120,MONTE SN,INDUSTRIAL,317
9929912,SOLANA 22,DOMESTICO,0
9937313,AV.EJIDO DE ABAJO 181,DOMESTICO,20
9937329,BARRIONUEVO BAJO 114,DOMESTICO,9
9947356,IGLESIA SN,GARAJES,0
9949920,LARGA ALTA 56,DOMESTICO,13
9952955,POLIG. CHARCA DEL HAMBRE 50,OBRAS,0
9955561,GABRIEL Y GALAN 18,DOMESTICO,32
9986211,CAMINO DE LA CIUDADELA SN PARQUE-RIEGO-AYT,MUNICIPAL,4
9986856,POLIGONO LADO IMEDEXSA 10 2,GARAJES,9
9987016,BARRIONUEVO BAJO 116,DOMESTICO,33
9987318,LAS ERAS SN 4º-C,DOMESTICO,0
9989634,POLIG. CHARCA DEL HAMBRE 54,COMERCIAL,12
9999513,"HURDES, DE LAS 8",DOMESTICO,3
10000393,CUATRO LUGARES 8,DOMESTICO,38
10001878,EL MONTE 103 A,DOMESTICO,49
10007316,POLIG. CHARCA DEL HAMBRE SN 63,NO DOMESTICO,2298
10007440,POLIG. CHARCA DEL HAMBRE SN,NO DOMESTICO,321
10030304,MONTE SN ..,DOMESTICO,8
10033327,"CHARCA, RDA. 12 C",DOMESTICO,31
10035084,LOBO 72 LOCAL,COMERCIAL,29
10036050,"SOLEDAD, RDA. 77",OBRAS,7
10039368,"VALLE DEL JERTE, DEL 25",DOMESTICO,35
10039589,BARRIONUEVO ALTO 29,DOMESTICO,29
10041316,FINCAS RUSTICAS 14 PARC.,NO DOMESTICO,23
10054082,PS.DE PESCADORES 12-2-C,DOMESTICO,3
10056100,AV.EJIDO DE ABAJO 92,DOMESTICO,27
10059577,LARGA BAJA 77,DOMESTICO,26
10061707,SANTIAGO 35,DOMESTICO,8
10062832,"SANTO, DEL 65",DOMESTICO,11
10063913,CAMINO DE LAS BARCAS 9 PARCELA,GANADERO,33
10064063,"SANTO, DEL 53",DOMESTICO,19
10075124,BARRIONUEVO BAJO 41,DOMESTICO,5
10094356,"CHARCA, RDA. 18 2º-A",DOMESTICO,25
10099083,LARGA BAJA 102,DOMESTICO,32
10100078,POLIG. CHARCA DEL HAMBRE 66,COMERCIAL,6
10102085,LAS ERAS SN 1º-G,DOMESTICO,3
10102422,"CURA, DEL 2",DOMESTICO,10
10102531,PLAZA TOROS 8,DOMESTICO,0
10111733,MALVINAS 46,DOMESTICO,23
10112118,AV.CONSTITUCION 66,COMERCIAL,16
10112267,LARGA BAJA 4 2º,DOMESTICO,6
10122208,CANTARRANA 27,DOMESTICO,15
10126850,PS.DE PESCADORES 12-A,DOMESTICO,4
10130369,EJIDO MARTIRES 92 POL. 6,GARAJES,2
10139139,LAS ERAS 4-F,DOMESTICO,18
10139331,NUEVA 8,DOMESTICO,27
10143202,PS.EXTREMADURA 13,COMERCIAL,162
10143358,POLIG. CHARCA DEL HAMBRE SN,COMERCIAL,23
10151982,"SANTO, DEL 91",DOMESTICO,4
10152161,PS.EXTREMADURA 13,COMERCIAL,1
10154113,"SOLEDAD, RDA. 23 _4",COMERCIAL,3
10172742,LARGA ALTA 63 2º IZQDA.,DOMESTICO,29
10172969,AV.EJIDO DE ABAJO 78,DOMESTICO,34
10173798,KINEA 2 2º-B,DOMESTICO,18
10174832,LARGA ALTA 79 2º,DOMESTICO,4
10177127,SANGUINO 69,DOMESTICO,1
10180600,TORO PINTAO 21,GARAJES,9
10188083,POLIG. CHARCA DEL HAMBRE 2 NAVE,GARAJES,24
10188094,POLIG. CHARCA DEL HAMBRE 48 NAVE 5,NO DOMESTICO,4
10190870,POLIG. CHARCA DEL HAMBRE 45,COMERCIAL,23
10193035,AV.EJIDO DE ABAJO 26,DOMESTICO,22
10193121,SANTIAGO 20,DOMESTICO,35
10193879,ISABEL GARCIA DE LA VEGA 10 A,OBRAS,15
10208327,LARGA BAJA 108 .,DOMESTICO,47
10211523,CAMINO DE LAS BARCAS SN,NO DOMESTICO,27
10215050,MALVINAS 89,DOMESTICO,50
10215417,LAS ERAS SN 3º-K,DOMESTICO,0
10215817,PARRA 16 BAJO-A,DOMESTICO,26
10216214,CTRA. CASAR-ARROYO SN,COMERCIAL,3
10221604,LARGA ALTA 77 2º,DOMESTICO,3
10226326,LARGA ALTA 103 B,DOMESTICO,1
10226961,LARGA ALTA 90,DOMESTICO,36
10241821,PS.DE PESCADORES 10-B,DOMESTICO,15
10244749,"CHARCA, CUARTEL 41 4º-A",DOMESTICO,1
10245200,LA HORCA 5004 PARCELA,GANADERO,0
10245525,PS.EXTREMADURA 15,COMERCIAL,87
10251236,LARGA BAJA 87,OBRAS,1
10257096,LARGA BAJA 33 1º,DOMESTICO,13
10257652,EL MONTE 9,DOMESTICO,14
10261585,MALVINAS 90,DOMESTICO,11
10272049,"VERA, DE LA 33",DOMESTICO,21
10278687,POLIG. CHARCA DEL HAMBRE 34 NAVE 3,COMERCIAL,23
10280624,POLIG. CHARCA DEL HAMBRE 82,COMERCIAL,147
10283758,"ENCARNACION, CTRA. SN",NO DOMESTICO,0
10321226,MONTE  Km.546 CTR. N-630,COMERCIAL,8
10321678,PG.POL. INDUSTRIAL 'SEMILLERO' 10 -,GARAJES,7
10321686,CORTES 4,OBRAS,15
10321712,BARRIONUEVO ALTO 68 B,DOMESTICO,27
10325310,"SOLEDAD, RDA. SN URB. RIEGO",MUNICIPAL,0
10325864,PG.POL. INDUSTRIAL 'SEMILLERO' 4,COMERCIAL,1
10340917,MALVINAS 67,DOMESTICO,0
10344944,"CHARCA, RDA. 16 2º-B",DOMESTICO,10
10348482,LARGA BAJA 56,DOMESTICO,11
10354809,AV.EJIDO DE ABAJO 189,DOMESTICO,1
10359747,DCBTO.AMERICA 8,OBRAS,0
10366832,PG.POL. INDUSTRIAL 'SEMILLERO' 5 .,GARAJES,6
10367033,BARRIONUEVO ALTO 68 A,DOMESTICO,21
10368089,PS.EXTREMADURA SN URB-1-JA-AYT,MUNICIPAL,1
10370395,PS.EXTREMADURA SN URB-2-JA-AYT,MUNICIPAL,1
10370413,PS.EXTREMADURA SN URB-3-JA-AYT,MUNICIPAL,3
10370430,PS.EXTREMADURA SN URB-4-JA-AYT,MUNICIPAL,2
10383676,AV.EJIDO DE ABAJO 25 C,DOMESTICO,16
10392779,"CURA, DEL 56",DOMESTICO,9
10393794,POLIG. CHARCA DEL HAMBRE 3 PARC. 35,GARAJES,0
10400776,LARGA BAJA 59,DOMESTICO,0
10411576,"CURA, DEL 5",DOMESTICO,12
10418275,LARGA ALTA 5,COMERCIAL,0
10419191,PLAZA TOROS 5,COMERCIAL,5
10426609,PAREDES 41 1,DOMESTICO,0
10427827,PG.PARAJE DEL PANTANO VIEJO 5020 POL. 8-RIEGO,DOMESTICO,516
10428730,"SANTO, DEL 29",DOMESTICO,0
10432725,PS.EXTREMADURA 6,DOMESTICO,15
10437144,"CHARCA, RDA. 14 1º-B",DOMESTICO,18
10445531,"SOLEDAD, RDA. 55",COMERCIAL,273
10466728,PARRA 21,OBRAS,3
10467348,LOBO 16,DOMESTICO,35
10471978,"HURDES, DE LAS 27",DOMESTICO,0
10472781,"CHARCA, RDA. 3 LOCAL-1",NO DOMESTICO,2
10476528,SAN BLAS 1,DOMESTICO,0
10485070,"SOLEDAD, RDA. 71",GARAJES,0
10487162,"VALLE DEL JERTE, DEL 35",DOMESTICO,26
10494542,AV.CONSTITUCION 37,DOMESTICO,0
10497378,"PAZ, LA 3",DOMESTICO,17
10497384,"PAZ, LA 3 A",DOMESTICO,7
10500124,KINEA 7 1º-B,DOMESTICO,10
10502803,PARRA 11 .,OBRAS,0
10505225,PS.EXTREMADURA 6 M (PARC),COMERCIAL,2
10505623,TR.IGLESIA 15,DOMESTICO,0
10506560,"SOLEDAD, RDA. 77 .",GARAJES,3
10506588,"SOLEDAD, RDA. 81",GARAJES,2
10508492,LARGA BAJA 12,COMERCIAL,0
10510265,CORTES 12 A,DOMESTICO,13
10526796,"VALLE DEL JERTE, DEL 30",DOMESTICO,25
10526895,SANGUINO 28 .,GARAJES,0
10530303,MALVINAS 34,DOMESTICO,18
10541454,SANGUINO 11,DOMESTICO,0
10544703,"CHARCA, CUARTEL 41 4-B",DOMESTICO,50
10549975,"CHARCA, CUARTEL 41 3º-A",DOMESTICO,1
10554099,BARRIONUEVO BAJO 39,DOMESTICO,0
10558482,BARRIONUEVO BAJO 118,DOMESTICO,1
10561918,"CHARCA, CUARTEL 41-4-C",DOMESTICO,1
10563281,"SOLEDAD, RDA. 79",GARAJES,2
10563827,POLIG. CHARCA DEL HAMBRE 6 PARC. 6,GARAJES,0
10579436,CTRA. CASAR SN,DOMESTICO,23
10580589,LARGA ALTA 43,DOMESTICO,23
10580650,KINEA 6 C,DOMESTICO,23
10581926,BARRIONUEVO BAJO 104,DOMESTICO,25
10581936,BARRIONUEVO BAJO 74,DOMESTICO,17
10583899,LA SINSOMBRERO 12 -1,GARAJES,11
10583965,LA SINSOMBRERO 9 -1,GARAJES,3
10584589,NUEVA 5,DOMESTICO,44
10588330,POLIGONO LADO IMEDEXSA 13,COMERCIAL,35
10588704,LARGA ALTA 102,DOMESTICO,1
10588763,"CHARCA, RDA. 10 B",DOMESTICO,11
10604791,"HURDES, DE LAS 62",DOMESTICO,12
10612349,BARRIONUEVO BAJO 120,DOMESTICO,7
10620690,SANTIAGO 62,DOMESTICO,16
10621430,BARRIONUEVO ALTO 71,DOMESTICO,8
10623611,MONTE SN,DOMESTICO,38
10627005,PS.DE PESCADORES 10-1-C,DOMESTICO,25
10641234,LA SINSOMBRERO 11 -1,GARAJES,3
10645024,POLIGONO LADO IMEDEXSA 6,NO DOMESTICO,9
10646984,POLIG. CHARCA DEL HAMBRE 48 -49,COMERCIAL,18
10649400,UR.EJECUCION 2-B 5 MAN.PAR.13,OBRAS,0
10649720,EJIDO SANTO 24 2-F,DOMESTICO,27
10654765,PS.EXTREMADURA 17-2-E,DOMESTICO,3
10655658,"CHARCA, RDA. 27",DOMESTICO,51
10657388,LAS ERAS SN 2º-J,DOMESTICO,2
10659927,"CHARCA, RDA. 3",DOMESTICO,16
10659950,SAN BENITO 11,OBRAS,1
10667273,SANGUINO 87,DOMESTICO,46
10668956,"CURA, DEL 47",DOMESTICO,2
10669518,CTRA. CASAR-ARROYO 6 A,COMERCIAL,16
10671122,EL MONTE SN,DOMESTICO,15
10686341,EL MONTE 103 B,DOMESTICO,23
10688390,SANTIAGO 76 B,DOMESTICO,17
10696886,FINCA PASCUALA 5136 PL.7,NO DOMESTICO,8
10704323,PG.POL. INDUSTRIAL 'SEMILLERO' 7 .,COMERCIAL,4
10704351,LARGA BAJA 50,DOMESTICO,0
10707353,LA SINSOMBRERO 8 -1,GARAJES,2
10709096,"SOLEDAD, RDA. SN QUESERIA L",MUNICIPAL,3
10709770,POLIG. CHARCA DEL HAMBRE 48 -49 PUER 3,COMERCIAL,12
10710298,"CHARCA, RDA.",MUNICIPAL,0
10710358,"SANTO, DEL SN RIEGO ARBO",MUNICIPAL,1
10713685,BARRIONUEVO BAJO 11,DOMESTICO,32
10715107,VIRGEN GUADALUPE 9,DOMESTICO,0
10725131,TR.IGLESIA SN,MUNICIPAL,1
10725512,POLIG. CHARCA DEL HAMBRE 630 Km.543 NACIONAL,COMERCIAL,86
10728512,MALVINAS 47,DOMESTICO,41
10732316,"HURDES, DE LAS 57",DOMESTICO,34
10733287,LARGA BAJA 4 1º,DOMESTICO,1
10737456,CLARA CAMPOAMOR 10,COMERCIAL,0
10738657,"HURDES, DE LAS 33",DOMESTICO,0
10739558,MALVINAS 97,DOMESTICO,0
10750946,"CHARCA, RDA. 14 A",DOMESTICO,2
10758710,CRUZ 12,DOMESTICO,35
10769616,UR.EJECUCION 2-B 1 MANZ. PARC,OBRAS,15
10774362,EL MONTE SN,DOMESTICO,12
10775514,"SANTO, DEL 64",DOMESTICO,17
10776381,LARGA ALTA 69,DOMESTICO,9
10783208,AV.EJIDO DE ABAJO 25 A,DOMESTICO,19
10783301,LARGA ALTA 113 1º,DOMESTICO,32
10799755,LA SINSOMBRERO 5,GARAJES,1
10801987,BARRIONUEVO ALTO 77,COMERCIAL,0
10804183,SANTIAGO 68,OBRAS,1
10806800,PS.DE PESCADORES 12-C,DOMESTICO,8
10807612,"CHARCA, CUARTEL 41 3 -D",DOMESTICO,17
10822542,EL MONTE 5032,DOMESTICO,6
10822717,AV.CONSTITUCION 64,DOMESTICO,3
10825081,CAMINO DE LA CIUDADELA 11 BAJ,COMERCIAL,70
10828315,SANTIAGO 9,DOMESTICO,12
10838488,BARRIONUEVO BAJO 59 1º-G,DOMESTICO,9
10845853,CAMINO DE LAS BARCAS 9 PARC. PL 7,GANADERO,15
10846808,EJIDO SANTO 7,OBRAS,19
10847850,CLARA CAMPOAMOR 7,OBRAS,4
10857360,NISA 9 A,DOMESTICO,11
10857589,"CHARCA, RDA. 16 E",DOMESTICO,1
10861948,SOLANA 13 -15,GARAJES,2
10862041,CLARA CAMPOAMOR 5 -12,OBRAS,4
10871836,PS.DE PESCADORES 12-1-D,DOMESTICO,0
10871981,LARGA BAJA 89,DOMESTICO,5
10874625,CISNERO SN,DOMESTICO,3
10876931,CM.CAMINO DEL PINCEL 5,GARAJES,1
10877136,LISBOA 44,OBRAS,2
10879456,POLIG. CHARCA DEL HAMBRE 10 PARC. 6,GARAJES,0
10900001,MALVINAS 19,DOMESTICO,0
10904304,LARGA ALTA 95,DOMESTICO,1
